30726574,geriatrics,The pattern and role of microglial activation in multiple system atrophy is largely unclear. The objective of this study was to use [<sup>11</sup> C](R)-PK11195 PET to determine the extent and correlation of activated microglia with clinical parameters in MSA patients.
30726564,geriatrics,"Inability to climb stairs safely can lead older adults to miss desired medical appointments. To facilitate adequate access to routine medical care for older adults, affordable transportation assistance up and down stairs should be available."
30726282,geriatrics,There are limited studies describing the association between ankylosing spondylitis (AS) and osteoporosis. We conducted a nationwide retrospective cohort study to investigate this epidemiologic evidence.
30724580,geriatrics,"This study aimed to investigate quality of life in nursing home residents and the relationship with personal, organizational, activity-related factors and social satisfaction."
30724575,geriatrics,"Our study aims to assess whether multimorbidity is an independent risk factor for the development of depression in older adults living in Canada, Brazil, Colombia, and Albania and examines differences in incidence of depression regarding social and psychosocial characteristics."
30724333,geriatrics,"Obstructive sleep apnea (OSA) has been linked to an increased risk for Alzheimer's disease (AD), but little prospective evidence exists on the effects of OSA treatment in preclinical AD. The objective was to determine if continuous positive airway pressure (CPAP) treatment adherence, controlling for baseline differences, predicts cognitive and everyday function after 1 year in older adults with mild cognitive impairment (MCI) and to determine effect sizes for a larger trial."
30723992,geriatrics,The increase in proportion of elderly implies that their problems demand more attention of the administrators. The current study was carried out to assess the functional status of the elderly and to explore the extent and pattern of routine daily life problems faced by them.
30723735,geriatrics,"Nutritional approaches to improve dyslipidemias have been recently developed, but evidences on different medical foods are often incomplete. The main aim of our study was to evaluate the effects on endothelial function, lipid profile, and glucose metabolism of two different combinations of nutraceuticals, first one containing Bergavit (200 mg Citrus bergamia), Omega-3 (400 mg), Crominex 3+ (10 mcg trivalent chromium), and red yeast rice (100 mg; 5 mg monacolin K) and second one containing red yeast rice (200 mg; 3 mg monacolin K), Berberine (500 mg), Astaxanthin (0.5 mg), folic acid (200 mcg), Coenzyme Q10 (2 mg), and Policosanol (10 mg). Fifty subjects affected by dyslipidemia not requiring statin treatment were enrolled in this randomized, blind, controlled trial and submitted to blood sampling for lipid and glucose profiles and instrumental evaluation of endothelial function before and after 6 weeks of treatment with nutraceuticals. Both nutraceutical combinations improved the lipid profile; the nutraceutical containing 5 mg of monacolin K, 200 mg of the extract <i>Citrus bergamia</i>, 400 mg of Omega-3, and 10 mcg of trivalent chromium entailed a significant improvement of endothelial function with enhanced cholesterol lowering effect. In conclusion, this study confirms the positive effect of functional food on lipid profile and endothelial function in absence of major undesirable effects."
30723689,geriatrics,"We analyzed two cohorts of people with type 2 diabetes to evaluate the relationships between depression, sleep quality, and history of hypoglycemia."
30723057,geriatrics,"A fracture liaison service (FLS) for patients with fractures is a promising approach for improving outcomes, but barriers to the successful implementation of an FLS remain. The factors influencing the outcomes of patients already receiving FLS care are unclear."
30721979,geriatrics,"Glioblastoma is the most devastating brain tumor. Despite the use of multimodal treatments, most patients relapse, often due to the highly invasive nature of gliomas. However, the detection of glioma infiltration remains challenging. The aim of this study was to assess advanced positron emission tomography (PET) and magnetic resonance imaging (MRI) techniques for visualizing biological activity and infiltration of the tumor."
30721768,geriatrics,"Both endocannabinoids and insulin regulate peripheral and cerebral glucose homeostasis via convergent signaling pathways that are impacted by diabetes. Here we asked how glucose metabolism and important facets of insulin signaling are affected in the forebrain of cannabinoid CB<sub>1</sub> receptor knockout mice (CB<sub>1</sub>R-KO) and their wild-type (WT) littermates, seven weeks after the induction of insulinopenia/hyperglycemia (diabetes) with intraperitoneal streptozotocin injection. Sham-injected animals served as control. Diabetes caused milder weight loss in the WT mice compared to the phenotypically ˜11% leaner CB<sub>1</sub>R-KO, while hyperglycemia was similar. Resting [<sup>3</sup>H]deoxyglucose uptake was significantly reduced by ˜20% in acute ex vivo frontocortical and hippocampal slices obtained from both the sham-injected CB<sub>1</sub>R-KO and the diabetic WT mice. Surprisingly, the third cohort, the diabetic CB<sub>1</sub>R-KO showed no further impairment in glucose uptake, as compared to the sham-injected CB<sub>1</sub>R-KO. Depolarization-induced [<sup>3</sup>H]deoxyglucose uptake was proportional to the respective resting values only in the cortex in all four cohorts. The dissipative metabolism of [<sup>14</sup>C]-U-glucose remained largely unaffected in all cohorts of animals. However, diabetes reduced cortical CB<sub>1</sub>R density by ˜20%, as assessed by Western blotting. Albeit the changes in insulin signaling did not reflect the glucose uptake profile in each cohort, there were significant interactions between diabetes and genotype. In conclusion, a chronic decrease or lack of CB<sub>1</sub>R expression reduces glucose uptake in the mouse brain. Additionally, diabetes failed to cause further impairment in cerebral glucose uptake in the CB<sub>1</sub>R-KO. These suggest that diabetic encephalopathy may be in part associated with lower CB<sub>1</sub>R expression."
