30726821,nosocomial,"Nosocomial infection via the hospital environment is a serious problem, and highly touched surfaces are the main route of transmission. Copper has been reported to possess bacteriocidal effects, and the introduction of copper-impregnated products is receiving attention as a potential component of hospital infection control. In this study, copper-impregnated door handles as highly touched areas were introduced in a hematology ward, and their bacteriocidal effects were evaluated in comparison with conventional products. All 12 samples obtained from conventional door handles were positive for bacterial cultures, whereas only 5 of 18 samples from copper-impregnated handles were positive (P<0.0001). The mean number of bacterial colonies per milliliter of sample was 300 (range: 40-1.1×10<sup>6</sup>) in samples from conventional handles, but it was significantly lower in samples from copper-impregnated handles (0; range: 0-220, P<0.0001). While various types of bacteria grew on conventional handles, most of the bacteria on copper-impregnated handles were Bacillus subtilis. These results suggest that the introduction of copper-impregnated products would be useful for hospital infection control by reducing the bacterial burden on highly touched areas. However, the efficacy of this approach against spore-forming bacteria should be further investigated."
30725366,nosocomial,
30725016,nosocomial,The long-term effect of an antimicrobial stewardship program (ASP) and its integrated impact with competitive biddings have been seldom reported.
30725002,nosocomial,"Nosocomial neonatal sepsis (NNS) is a frequent entity in intensive care units, causing great morbidity and mortality. The most frequent site is blood, followed by lungs and urine."
30724836,nosocomial,"Respiratory syncytial virus (RSV) is the leading cause of acute lower respiratory tract infection (ALRI) in young children. Early detection of RSV infection can avoid unnecessary diagnostic and therapeutic intervention, and is required to prevent the nosocomial spread of RSV infection in pediatric hospitals. We developed a web tool to calculate the probability of RSV infection in children hospitalized with acute respiratory tract infection (RSVpredict)."
30724694,nosocomial,"Increasing antimicrobial resistance is a major problem worldwide. Many urinary tract infection (UTI) isolates are resistant to all oral antimicrobial agents, necessitating intravenous treatment even for cystitis. Fosfomycin is a broad-spectrum antibiotic that achieves high and prolonged urinary drug concentration and is considered first-line treatment for uncomplicated cystitis. Our aim was to investigate fosfomycin susceptibility among urinary isolates and search for demographic or bacterial characteristics associated with fosfomycin nonsusceptibility."
30723463,nosocomial,"<i>Klebsiella pneumoniae</i> is an important opportunistic pathogen that commonly causes nosocomial infections and contributes to substantial morbidity and mortality. We sought to investigate the antibiotic resistance profile, pathogenic potential and the clonal relationships between <i>K. pneumoniae</i> (<i>n</i> = 25) isolated from patients and sources at a tertiary care hospital's intensive care units (ICUs) in the northern region of Brazil. Most of <i>K. pneumoniae</i> isolates (<i>n</i> = 21, 84%) were classified as multidrug resistant (MDR) with high-level resistance to β-lactams, aminoglycosides, quinolones, tigecycline, and colistin. All the 25 isolates presented extended-spectrum beta-lactamase-producing (ESBL), including carbapenemase producers, and carried the <i>bla</i><sub>KPC</sub> (100%), <i>bla</i><sub>TEM</sub> (100%), <i>bla</i><sub>SHV</sub> variants (<i>n</i> = 24, 96%), <i>bla</i><sub>OXA-1</sub> group (<i>n</i> = 21, 84%) and <i>bla</i><sub>CTX-M-1</sub> group (<i>n</i> = 18, 72%) genes. The K2 serotype was found in 4% (<i>n</i> = 1) of the isolates, and the K1 was not detected. The virulence-associated genes found among the 25 isolates were <i>mrk</i>D (<i>n</i> = 24, 96%), <i>fim</i>H-1 (<i>n</i> = 22, 88%), <i>ent</i>B (100%), <i>iut</i>A (<i>n</i> = 10, 40%), <i>ybt</i>S (<i>n</i> = 15, 60%). The genes related with efflux pumps and outer membrane porins found were <i>AcrAB</i> (100%), <i>tol</i>C (<i>n</i> = 24, 96%), <i>mdt</i>K (<i>n</i> = 22, 88%), <i>Omp</i>K35 (<i>n</i> = 15, 60%), and <i>Omp</i>K36 (<i>n</i> = 7, 28%). ERIC-PCR was employed to determine the clonal relationship between the different isolated strains. The obtained ERIC-PCR patterns revealed that the similarity between isolates was above 70%. To determine the sequence types (STs) a multilocus sequence typing (MLST) assay was used. The results indicated the presence of high-risk international clones among the isolates. In our study, the wide variety of MDR <i>K. pneumoniae</i> harboring β-lactams and virulence genes strongly suggest a necessity for the implementation of effective strategies to prevent and control the spread of antibiotic resistant infections."
30723029,nosocomial,"Advances in neonatal care have led to the increasing survival of smaller and sicker infants, but nosocomial infections continue to be a serious problem, associated with increased mortality rates, immediate and long-term morbidity, prolonged hospital stay, and increased cost of care. We report a case of hospital-acquired sepsis in a preterm baby secondary to Klebsiella oxytoca, resulting from contaminated intravenous fluid."
30721959,nosocomial,"Probiotics are living microorganisms that confer health benefits to the host when administered in adequate amounts; however, dead bacteria and their components can also exhibit probiotic properties. Bifidobacterium and strains of lactic acid bacteria are the most widely used bacteria that exhibit probiotic properties and are included in many functional foods and dietary supplements. Probiotics have been shown to prevent and ameliorate the course of digestive disorders such as acute, nosocomial, and antibiotic-associated diarrhea; allergic disorders such as atopic dermatitis (eczema) and allergic rhinitis in infants; and Clostridium difficile-associated diarrhea and some inflammatory bowel disorders in adults. In addition, probiotics may be of interest as coadjuvants in the treatment of metabolic disorders, including obesity, metabolic syndrome, nonalcoholic fatty liver disease, and type 2 diabetes. However, the mechanisms of action of probiotics, which are diverse, heterogeneous, and strain specific, have received little attention. Thus, the aim of the present work was to review the main mechanisms of action of probiotics, including colonization and normalization of perturbed intestinal microbial communities in children and adults; competitive exclusion of pathogens and bacteriocin production; modulation of fecal enzymatic activities associated with the metabolization of biliary salts and inactivation of carcinogens and other xenobiotics; production of short-chain and branched-chain fatty acids, which, in turn, have wide effects not only in the intestine but also in peripheral tissues via interactions with short-chain fatty acid receptors, modulating mainly tissue insulin sensitivity; cell adhesion and mucin production; modulation of the immune system, which results mainly in the differentiation of T-regulatory cells and upregulation of anti-inflammatory cytokines and growth factors, i.e., interleukin-10 and transforming growth factor; and interaction with the brain-gut axis by regulation of endocrine and neurologic functions. Further research to elucidate the precise molecular mechanisms of action of probiotics is warranted."
30721460,nosocomial,"Since molecular genotyping has been established for the Candida species, studies have found that a single Candida strain (endemic strain) can persist over a long period of time and results in the spread of nosocomial invasive candidiasis without general characteristics of horizontal transmissions. Our previous study also found the existence of endemic strains in a cancer center in Tianjin, China. In the current study, we performed further investigation on endemic and non-endemic Candida albicans strains, with the aim of explaining the higher morbidity of endemic strains. In an in vivo experiment, mice infected with endemic strains showed significantly shorter survival time and higher kidney fungal burdens compared to mice infected with non-endemic strains. In an in vitro experiment, the killing percentage of neutrophils to endemic strains was significantly lower than that to non-endemic strains, which is positively linked to the ratio of LC3B-II/I in neutrophils. An immunofluorescence assay showed more β-1,3-glucan exposure on the cell walls of nonendemic strains compared to endemic strains. After blocking the β-glucan receptor (CR3) or inhibiting downstream kinase (SYK) in neutrophils, the killing percent to C. albicans (regardless of endemic and non-endemic strains) and the ratio of LC3B-II/I of neutrophils were significantly decreased. These data suggested that the killing capability of neutrophils to C. albicans was monitored by β-1,3-glucan via CR3/SYK pathway-dependent LC3B-II accumulation and provided an explanation for the variable killing capability of neutrophils to different strains of C. albicans, which would be beneficial in improving infection control and therapeutic strategies for invasive candidiasis."
