30537897,allograph,"Hypogammaglobulinemia (HGG), immunoglobulin G (IgG) <700 mg/dL, is associated with infections, chronic lung allograft dysfunction, and death following lung transplantation. This study evaluates the use of on-demand intravenous IgG in lung transplant recipients with HGG."
30131203,allograph,Long-term survival of lung transplantation (LT) patients is mainly limited by the development of chronic lung allograft dysfunction (CLAD). Lung retransplantation (LR) is an alternative for a selected population. The aim of this study was to review the LR experience in our center.
29683709,allograph,"It is well-established that allographs like the uppercase and lowercase forms of the Roman alphabet (e.g., a and A) map onto the same ""abstract letter identity,"" orthographic representations that are independent of the visual form. Consistent with this, in the allograph match task (""Are 'a' and 'A' the same letter?""), priming by a masked letter prime is equally robust for visually dissimilar prime-target pairs (e.g., d and D) and similar pairs (e.g., c and C). However, in principle this pattern of priming is also consistent with the possibility that allograph priming is purely phonological, based on the letter name. Because different allographic forms of the same letter, by definition, share a letter name, it is impossible to rule out this possibility a priori. In the present study, we investigated the influence of shared letter names by taking advantage of the fact that Japanese is written in two distinct writing systems, syllabic kana-that has two parallel forms, hiragana and katakana-and logographic kanji. Using the allograph match task, we tested whether a kanji prime with the same pronunciation as the target kana (e.g., - い, both pronounced /i/) produces the same amount of priming as a kana prime in the opposite kana form (e.g., イ- い). We found that the kana primes produced substantially greater priming than the phonologically identical kanji prime, which we take as evidence that allograph priming is based on abstract kana identity, not purely phonology. (PsycINFO Database Record (c) 2018 APA, all rights reserved)."
29286229,allograph,"Background: Chemotherapy for advanced cholangiocarcinoma (CCA) is largely ineffective; thus innovative
combinations of chemotherapeutic agents and natural compounds represent a promising strategy. This study aimed to
investigate the synergistic effects of forbesione combined with 5-fluorouracil (5-FU) in hamster cholangiocarcinoma
(Ham-1) cells both in vitro and in vivo. The anti-tumor effects of 5-FU combined with forbesione in vitro were determined
using the Sulforhodamine B (SRB) assay and the effects in vivo were assessed in transplanted Ham-1 allograph
models. Using ethidium bromide/acridine orange (EB/AO) staining, the morphological changes of apoptotic cells
was investigated. The expressions of apoptosis-related molecules after combined treatment with forbesione and 5-FU
were determined using real-time RT-PCR and western blot analysis. Forbesione or 5-FU alone inhibited proliferation
of Ham-1 cells in a dose-dependent manner and their combination showed a synergistic proliferation inhibitory effect
in vitro. In vivo studies, forbesione in combination with 5-FU exhibited greater inhibition of the tumor in the hamster
model compared with treatment using either drug alone. Forbesione combined with 5-FU exerted stronger apoptotic
induction in Ham-1 cells than did single drug treatment. The combination of drugs strongly suppressed the expression
of B-cell lymphoma 2 (Bcl-2) and procaspase-3 while enhancing the expression of p53, Bcl-2-associated X protein
(Bax), apoptotic protease activating factor-1 (Apaf-1), caspase-9 and caspase-3, compared with single drug treatments.
These results explained the decreased expression of cytokeratin 19 (CK19) positive cells and proliferation cell nuclear
antigen (PCNA) positive cells in Ham-1 cell tumor tissues of the treated hamsters. There was no apparent systemic
toxicity observed in the treated animals compared with the control groups. Forbesione combined with 5-FU strongly
induced apoptosis in Ham-1 cells. The growth inhibitory effect of combined treatment using these two drugs was much
greater than treatment with either drug alone, both in vitro and in vivo."
28843097,allograph,"This paper presents a review on the state of the art in offline text-independent writer identification methods for three major languages, namely English, Chinese and Arabic, which were published in literatures from 2011 till 2016. For ease of discussions, we grouped the techniques into three categories: texture-, structure-, and allograph-based. Results are analysed, compared and tabulated along with datasets used for fair and just comparisons. It is observed that during that period, there are significant progresses achieved on English and Arabic; however, the growth on Chinese is rather slow and far from satisfactory in comparison to its wide usage. This is due to its complex writing structure. Meanwhile, issues on datasets used by previous studies are also highlighted because the size matter - accuracy of the writer identification deteriorates as database size increases."
28554449,allograph,"A randomized split-mouth experiment was performed in dogs to determine the effects of bone grafting, together with corticotomies and buccal tooth movements, on dehiscence formation."
28368166,allograph,"The literate brain must contend with countless font variants for any given letter. How does the visual system handle such variability? One proposed solution posits stored structural descriptions of basic letter shapes that are abstract enough to deal with the many possible font variations of each letter. These font-invariant representations, referred to as allographs in this paper, while frequently posited, have seldom been empirically evaluated. The research reported here helps to address this gap with 2 experiments that examine the possible influence of allograph representations on visual letter processing. In these experiments, participants respond to pairs of letters presented in an atypical font in 2 tasks-visual similarity judgments (Experiment 1) and same/different decisions (Experiment 2). By using representational similarity analysis (RSA) in conjunction with linear mixed effect models (LMEM; RSA-LMEM) we show that the similarity structure of the responses to the atypical font is influenced by the predicted similarity structure of allograph representations even after accounting for font-specific visual shape similarity. Similarity due to symbolic (abstract) identity, name, and motor representations of letters are also taken into account providing compelling evidence for the unique influence of allograph representations in these tasks. These results provide support for the role of allograph representations in achieving font-invariant letter identification. (PsycINFO Database Record"
28244107,allograph,"This is an exploratory study that analyzes the width and the height of letters in two texts written by each of the 21 writers analyzed. After detrending the linear, text, and allograph trends, we proceeded to comparing the sizes obtained in different texts. The different detrended series were compared by means of correlation and t-test. According to the results regarding the width of letters, the texts of 19 of 21 writers correlated strongly, whereas the texts of two writers did not correlate with the limits of the threshold. With regard to the height of letters, texts written by between 18 and 21 writers of 21 writers correlated strongly, whereas texts that did not correlate were within the threshold value. Regarding both the width and the height of letters, of 21 writers, texts written by between 19 and 21 individuals were found to correlate strongly."
27094364,allograph,"This study examined the relationship and degree of predictability that the fluency of writing the alphabet from memory and the selection of allographs have on measures of fluency and accuracy of spelling in a free-writing sentence task when keyboarding. The Test Estandarizado para la Evaluación de la Escritura con Teclado (""Spanish Keyboarding Writing Test""; Jiménez, 2012) was used as the assessment tool. A sample of 986 children from Grades 1 through 3 were classified according to transcription skills measured by keyboard ability (poor vs. good) across the grades. Results demonstrated that fluency in writing the alphabet and selecting allographs mediated the differences in spelling between good and poor keyboarders in the free-writing task. Execution in the allograph selection task and writing alphabet from memory had different degrees of predictability in each of the groups in explaining the level of fluency and spelling in the free-writing task sentences, depending on the grade. These results suggest that early assessment of writing by means of the computer keyboard can provide clues and guidelines for intervention and training to strengthen specific skills to improve writing performance in the early primary grades in transcription skills by keyboarding."
27091147,allograph,"The central purpose of this study was to analyze the dynamics of handwriting movements in real time for Spanish students in early grades with and without learning disabilities. The sample consisted of 120 children from Grades 1 through 3 (primary education), classified into two groups: with learning disabilities and without learning disabilities. The Early Grade Writing Assessment tasks selected for this purpose were writing the alphabet in order from memory, alphabet copying in cursive and manuscript, and allograph selection. The dynamics of these four handwriting tasks were recorded using graphonomic tablets (type Wacom Intuos-4), Intuos Inking pens, and Eye and Pen 2 software. Several events were recorded across four different tasks: velocity, pressure, time invested in pauses, and automaticity. The results demonstrated significant graphonomic variations between groups across grades, depending on the type of task."
